student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,screentime_study_ratio,sleep_study_ratio,exercise_study_ratio
S1733,24,Male,3.3,2.8,0.0,No,98.3,7.3,Fair,2,Bachelor,Good,6,No,70.6,0.8484848484848485,2.2121212121212124,0.6060606060606061
S1734,18,Female,3.4,3.1,1.4,No,100.0,6.8,Poor,4,Bachelor,Good,5,No,75.2,1.3235294117647058,2.0,1.1764705882352942
S1735,19,Male,2.9,7.2,2.9,Yes,85.5,5.7,Fair,1,High School,Good,6,No,50.1,3.4827586206896552,1.9655172413793105,0.3448275862068966
S1736,20,Female,3.1,0.0,3.3,No,78.6,6.9,Fair,0,Bachelor,Average,6,No,72.8,1.064516129032258,2.2258064516129035,0.0
S1737,21,Male,5.9,4.6,2.6,Yes,100.0,6.6,Fair,0,High School,Average,1,Yes,72.7,1.2203389830508473,1.11864406779661,0.0
S1738,21,Other,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76.0,1.0465116279069768,1.7674418604651163,0.46511627906976744
S1739,20,Male,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,1.6129032258064515,2.3870967741935485,1.9354838709677418
S1740,23,Female,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,,Average,4,Yes,79.0,0.7999999999999999,1.4444444444444444,0.6666666666666666
S1741,22,Female,3.0,2.0,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1.2333333333333334,1.8,0.3333333333333333
S1742,18,Female,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71.0,1.0188679245283019,1.0754716981132075,0.7547169811320755
S1743,21,Female,4.1,2.9,0.8,Yes,80.0,5.8,Good,6,High School,Good,2,Yes,76.4,0.902439024390244,1.4146341463414636,1.4634146341463417
S1744,19,Female,3.3,0.7,3.6,No,75.5,6.1,Poor,3,High School,Good,3,Yes,52.6,1.303030303030303,1.8484848484848484,0.9090909090909092
S1745,18,Female,4.2,3.4,1.4,No,81.6,6.8,Good,2,Master,Average,4,No,74.0,1.1428571428571428,1.6190476190476188,0.47619047619047616
S1746,19,Male,1.1,2.0,3.3,No,74.9,7.4,Good,3,Bachelor,Good,7,No,42.6,4.8181818181818175,6.727272727272727,2.727272727272727
S1747,23,Male,1.8,1.1,0.3,No,85.5,6.4,Good,2,High School,Average,6,No,49.8,0.7777777777777778,3.555555555555556,1.1111111111111112
S1748,17,Female,1.7,2.0,2.4,No,79.4,6.5,Good,5,High School,Average,8,No,45.7,2.588235294117647,3.823529411764706,2.9411764705882355
S1749,18,Female,3.7,4.0,1.0,No,70.1,6.7,Good,0,Bachelor,Poor,9,Yes,77.2,1.3513513513513513,1.8108108108108107,0.0
S1750,24,Female,6.1,1.9,0.2,No,97.6,5.9,Poor,6,Bachelor,Poor,6,No,98.5,0.34426229508196726,0.9672131147540984,0.9836065573770493
S1751,21,Female,6.8,2.9,2.0,No,80.0,5.4,Fair,0,High School,Average,7,No,96.2,0.7205882352941178,0.7941176470588236,0.0
S1752,18,Male,4.5,1.6,2.9,Yes,72.3,4.4,Good,3,High School,Good,4,Yes,71.3,1.0,0.9777777777777779,0.6666666666666666
S1753,18,Male,4.3,3.4,0.9,No,83.3,5.7,Fair,1,Master,Good,2,No,59.2,1.0,1.3255813953488373,0.23255813953488372
S1754,18,Female,0.8,3.3,0.2,No,85.7,7.1,Good,4,Bachelor,Poor,9,No,51.8,4.375,8.874999999999998,5.0
S1755,22,Male,2.7,4.7,1.7,Yes,67.5,5.7,Poor,2,Master,Good,9,No,59.3,2.3703703703703702,2.111111111111111,0.7407407407407407
S1756,18,Male,2.3,2.3,1.7,No,88.3,6.2,Good,4,Bachelor,Good,4,No,58.5,1.7391304347826089,2.695652173913044,1.7391304347826089
S1757,19,Female,2.6,3.3,2.4,No,74.5,7.1,Fair,0,Master,Good,3,Yes,44.5,2.192307692307692,2.7307692307692304,0.0
S1758,17,Male,3.2,2.6,2.8,No,100.0,7.1,Fair,1,High School,Good,10,Yes,75.4,1.6875,2.2187499999999996,0.3125
S1759,23,Female,2.8,4.1,1.7,Yes,90.2,5.2,Fair,1,Bachelor,Average,6,Yes,54.9,2.0714285714285716,1.8571428571428574,0.35714285714285715
S1760,20,Male,0.5,1.6,3.8,Yes,81.0,7.7,Good,4,,Average,3,Yes,30.2,10.8,15.4,8.0
S1761,18,Female,4.6,3.4,2.0,No,77.5,7.9,Good,0,Bachelor,Good,1,Yes,71.8,1.173913043478261,1.7173913043478264,0.0
S1762,21,Male,1.9,2.3,1.4,No,84.0,5.1,Fair,4,High School,Poor,4,No,51.8,1.9473684210526316,2.6842105263157894,2.1052631578947367
S1763,18,Male,3.9,2.4,0.0,Yes,91.1,5.5,Good,3,High School,Poor,1,Yes,59.5,0.6153846153846154,1.4102564102564104,0.7692307692307693
S1764,21,Male,6.6,2.6,1.5,No,84.7,7.9,Fair,1,Master,Poor,2,No,96.6,0.6212121212121212,1.196969696969697,0.15151515151515152
S1765,19,Male,2.1,2.8,1.4,Yes,82.8,6.3,Poor,1,Master,Average,3,No,44.1,1.9999999999999996,3.0,0.47619047619047616
S1767,24,Male,3.1,2.8,2.3,No,79.0,4.8,Poor,0,Bachelor,Average,10,No,63.7,1.6451612903225805,1.5483870967741935,0.0
S1768,20,Female,5.2,4.4,0.5,No,81.6,6.2,Fair,1,High School,Poor,4,No,74.0,0.9423076923076923,1.1923076923076923,0.1923076923076923
S1769,17,Male,6.4,3.7,2.0,No,64.1,5.1,Fair,6,High School,Good,4,No,98.8,0.890625,0.7968749999999999,0.9375
S1770,21,Female,1.7,3.5,2.5,No,94.7,6.0,Good,5,Bachelor,Good,10,No,53.0,3.5294117647058822,3.5294117647058822,2.9411764705882355
S1771,21,Female,4.2,2.0,3.5,No,88.0,6.5,Good,5,High School,Average,9,No,84.6,1.3095238095238095,1.5476190476190474,1.1904761904761905
S1772,17,Female,2.8,1.4,2.8,No,77.3,8.3,Poor,5,Master,Poor,7,No,73.0,1.4999999999999998,2.964285714285715,1.7857142857142858
S1773,20,Male,3.3,3.6,2.6,No,100.0,6.2,Fair,2,High School,Poor,2,Yes,57.1,1.878787878787879,1.878787878787879,0.6060606060606061
S1774,18,Female,7.5,3.6,1.9,Yes,85.9,7.8,Fair,6,Bachelor,Average,3,No,100.0,0.7333333333333333,1.04,0.8
S1775,21,Male,1.2,4.3,2.2,No,74.6,8.2,Fair,2,Bachelor,Average,4,No,36.2,5.416666666666667,6.833333333333333,1.6666666666666667
S1776,17,Male,3.9,1.8,3.2,No,93.6,8.2,Poor,0,High School,Average,4,No,65.6,1.2820512820512822,2.1025641025641026,0.0
S1777,24,Other,4.2,2.2,0.3,Yes,89.0,6.8,Poor,3,High School,Good,10,Yes,87.5,0.5952380952380952,1.6190476190476188,0.7142857142857143
S1778,24,Male,5.1,0.5,1.4,No,88.9,4.1,Good,4,Bachelor,Average,8,No,100.0,0.37254901960784315,0.803921568627451,0.7843137254901962
S1779,19,Female,3.6,2.0,1.0,Yes,80.7,7.1,Good,6,Bachelor,Average,10,No,85.6,0.8333333333333333,1.972222222222222,1.6666666666666665
S1780,17,Female,4.0,3.7,2.2,No,89.5,7.8,Poor,0,High School,Average,10,Yes,89.4,1.475,1.95,0.0
S1781,19,Female,2.9,1.9,3.2,No,82.4,6.4,Fair,4,Bachelor,Good,6,No,66.9,1.7586206896551724,2.206896551724138,1.3793103448275863
S1782,24,Female,3.9,3.3,1.1,Yes,90.6,8.6,Fair,0,,Good,3,No,56.0,1.1282051282051284,2.2051282051282053,0.0
S1783,20,Male,3.0,2.3,0.0,No,66.0,7.5,Good,2,High School,Good,9,No,77.9,0.7666666666666666,2.5,0.6666666666666666
S1784,18,Male,4.4,2.9,1.3,No,80.7,7.2,Fair,5,High School,Good,10,No,91.3,0.9545454545454545,1.6363636363636362,1.1363636363636362
S1785,17,Female,2.9,1.1,2.8,No,100.0,7.8,Poor,3,,Average,8,No,68.4,1.3448275862068966,2.689655172413793,1.0344827586206897
S1786,23,Male,4.1,2.6,2.4,No,77.3,6.9,Good,2,Bachelor,Average,9,No,85.3,1.2195121951219514,1.6829268292682928,0.48780487804878053
S1787,24,Male,3.5,0.0,2.3,No,79.0,3.5,Fair,3,Bachelor,Good,5,Yes,64.4,0.6571428571428571,1.0,0.8571428571428571
S1788,24,Male,5.2,2.3,1.5,No,80.5,5.9,Fair,6,Master,Poor,3,No,82.8,0.7307692307692307,1.1346153846153846,1.1538461538461537
S1789,23,Male,3.4,0.5,0.4,No,72.9,7.9,Fair,4,Bachelor,Good,4,No,78.0,0.2647058823529412,2.323529411764706,1.1764705882352942
S1790,22,Male,0.8,3.9,2.4,No,62.9,5.5,Fair,0,Master,Good,5,No,31.5,7.874999999999999,6.875,0.0
S1791,24,Male,5.4,3.4,0.9,No,82.7,6.2,Fair,1,Bachelor,Good,9,No,92.3,0.7962962962962962,1.1481481481481481,0.18518518518518517
S1792,21,Female,2.1,3.1,4.2,No,86.4,5.2,Fair,1,Bachelor,Poor,9,Yes,50.1,3.4761904761904763,2.4761904761904763,0.47619047619047616
S1793,20,Female,2.5,4.3,2.4,No,84.5,8.6,Fair,3,Master,Good,3,No,49.4,2.6799999999999997,3.44,1.2
S1794,17,Female,2.6,1.4,1.2,No,83.6,8.5,Poor,5,Bachelor,Average,7,No,80.3,0.9999999999999998,3.269230769230769,1.923076923076923
S1795,23,Male,5.6,4.6,1.1,No,85.4,5.4,Good,5,,Poor,6,Yes,89.7,1.0178571428571428,0.9642857142857144,0.8928571428571429
S1796,21,Male,0.3,3.6,1.7,No,95.2,6.7,Poor,3,Bachelor,Average,4,Yes,33.6,17.666666666666668,22.333333333333336,10.0
S1797,23,Male,8.2,2.2,1.5,No,83.1,5.7,Poor,2,Master,Good,5,Yes,100.0,0.451219512195122,0.6951219512195123,0.24390243902439027
S1798,17,Female,5.1,3.9,3.0,No,79.3,7.2,Good,1,Bachelor,Average,10,No,90.6,1.3529411764705883,1.411764705882353,0.19607843137254904
S1799,19,Female,3.8,1.2,2.0,No,82.2,7.1,Good,2,Bachelor,Average,2,Yes,66.3,0.8421052631578948,1.868421052631579,0.5263157894736842
S1800,17,Male,3.4,1.5,1.0,No,90.8,7.5,Good,4,Bachelor,Poor,7,Yes,86.1,0.7352941176470589,2.2058823529411766,1.1764705882352942
S1801,22,Female,3.9,1.8,3.9,No,99.1,6.9,Fair,1,Master,Good,4,No,65.5,1.4615384615384617,1.7692307692307694,0.25641025641025644
S1802,17,Male,4.3,1.9,1.9,No,78.7,10.0,Fair,4,,Good,2,No,82.9,0.8837209302325582,2.3255813953488373,0.9302325581395349
S1803,17,Female,4.5,1.2,2.6,No,86.0,5.3,Good,0,Bachelor,Good,6,Yes,76.3,0.8444444444444444,1.1777777777777778,0.0
S1804,22,Female,4.3,4.0,1.1,Yes,88.4,4.4,Good,2,High School,Average,2,Yes,59.0,1.1860465116279069,1.0232558139534884,0.46511627906976744
S1805,20,Female,3.6,2.2,2.2,No,75.1,6.0,Fair,3,Bachelor,Average,10,Yes,76.1,1.2222222222222223,1.6666666666666665,0.8333333333333333
S1806,24,Female,3.2,2.9,2.1,No,85.2,4.6,Good,1,Bachelor,Good,2,Yes,40.3,1.5625,1.4374999999999998,0.3125
S1807,17,Female,3.3,1.8,0.0,No,70.3,4.7,Poor,2,High School,Average,7,Yes,65.2,0.5454545454545455,1.4242424242424243,0.6060606060606061
S1808,22,Male,3.2,0.3,4.0,Yes,67.3,5.3,Good,3,High School,Good,1,No,43.9,1.3437499999999998,1.6562499999999998,0.9375
S1809,21,Female,5.2,2.8,3.2,No,88.7,5.4,Good,0,Bachelor,Good,7,Yes,89.5,1.1538461538461537,1.0384615384615385,0.0
S1810,19,Male,4.4,0.2,1.4,No,81.2,5.4,Good,1,High School,Average,10,No,80.7,0.3636363636363636,1.2272727272727273,0.22727272727272727
S1812,17,Female,4.5,0.9,2.2,No,84.8,5.9,Good,0,Bachelor,Good,1,No,70.6,0.6888888888888889,1.3111111111111111,0.0
S1813,20,Female,3.8,4.9,1.9,No,75.2,6.3,Poor,5,High School,Average,6,No,65.5,1.7894736842105265,1.6578947368421053,1.3157894736842106
S1814,20,Male,3.5,3.6,2.2,No,84.5,7.6,Fair,3,High School,Average,7,No,75.1,1.6571428571428573,2.1714285714285713,0.8571428571428571
S1815,21,Female,2.9,2.6,2.0,No,72.7,5.6,Poor,1,Master,Good,1,No,43.5,1.586206896551724,1.9310344827586206,0.3448275862068966
S1816,17,Female,5.2,4.0,2.4,No,98.9,6.2,Fair,1,High School,Average,9,No,80.6,1.2307692307692308,1.1923076923076923,0.1923076923076923
S1817,19,Female,4.9,1.5,3.4,No,71.4,6.9,Good,6,High School,Good,7,Yes,88.2,1.0,1.4081632653061225,1.2244897959183672
S1818,20,Male,2.3,3.2,2.4,No,83.0,4.2,Fair,6,Bachelor,Poor,1,Yes,48.5,2.4347826086956523,1.8260869565217392,2.608695652173913
S1819,17,Male,4.1,2.7,0.6,No,74.6,3.6,Fair,0,Bachelor,Good,3,No,67.3,0.804878048780488,0.878048780487805,0.0
S1820,23,Male,2.0,2.8,3.3,No,90.7,6.9,Fair,1,Master,Poor,5,No,50.7,3.05,3.45,0.5
S1821,20,Male,1.4,4.0,3.6,No,81.7,7.1,Good,3,Master,Poor,4,No,35.4,5.428571428571429,5.071428571428571,2.142857142857143
S1822,22,Female,2.6,3.4,5.3,No,79.8,9.0,Poor,0,Bachelor,Good,2,No,49.1,3.346153846153846,3.4615384615384612,0.0
S1823,23,Male,4.8,2.8,0.6,No,93.5,6.7,Fair,4,High School,Good,1,No,85.4,0.7083333333333334,1.3958333333333335,0.8333333333333334
S1824,24,Other,4.9,0.5,2.1,No,85.3,7.5,Poor,0,,Average,4,No,83.9,0.5306122448979592,1.530612244897959,0.0
S1825,20,Male,4.3,1.3,0.0,Yes,90.2,6.3,Good,0,High School,Average,7,No,90.4,0.3023255813953489,1.4651162790697674,0.0
S1826,19,Male,4.6,2.4,2.4,No,75.2,6.9,Poor,4,High School,Good,4,No,87.8,1.0434782608695652,1.5000000000000002,0.8695652173913044
S1827,18,Female,4.3,2.6,1.2,No,71.0,8.5,Good,5,Bachelor,Average,9,No,87.5,0.8837209302325582,1.9767441860465118,1.1627906976744187
S1828,23,Female,2.5,1.1,3.9,No,86.1,4.0,Fair,6,Bachelor,Good,8,No,58.2,2.0,1.6,2.4
S1829,24,Female,4.1,5.4,0.9,No,81.8,7.0,Poor,3,,Good,8,Yes,73.2,1.5365853658536588,1.707317073170732,0.7317073170731708
S1830,21,Female,4.7,4.3,0.0,No,91.3,9.1,Good,5,Bachelor,Good,5,No,83.5,0.9148936170212765,1.9361702127659572,1.0638297872340425
S1831,21,Female,4.6,3.2,1.3,No,84.2,6.8,Poor,5,High School,Average,1,Yes,77.6,0.9782608695652175,1.4782608695652175,1.0869565217391306
S1832,19,Male,5.3,2.6,0.0,Yes,87.1,8.5,Fair,5,High School,Average,9,Yes,98.4,0.4905660377358491,1.6037735849056605,0.9433962264150944
S1833,20,Other,4.6,2.2,2.6,No,68.8,5.7,Poor,6,Bachelor,Good,2,No,78.5,1.0434782608695654,1.2391304347826089,1.3043478260869565
S1834,17,Other,4.0,1.4,0.0,Yes,100.0,6.5,Fair,2,High School,Poor,6,Yes,81.1,0.35,1.625,0.5
S1835,20,Female,5.1,2.6,1.8,No,83.4,6.5,Fair,6,High School,Average,10,No,100.0,0.8627450980392158,1.2745098039215688,1.1764705882352942
S1836,19,Male,3.5,2.8,0.0,No,92.0,3.8,Fair,5,,Poor,5,Yes,58.7,0.7999999999999999,1.0857142857142856,1.4285714285714286
S1837,21,Female,2.2,1.0,1.4,No,76.6,5.1,Poor,2,High School,Poor,10,No,62.6,1.0909090909090908,2.318181818181818,0.9090909090909091
S1838,20,Male,3.3,2.9,3.6,No,88.1,5.2,Fair,4,Bachelor,Average,8,Yes,60.3,1.9696969696969697,1.575757575757576,1.2121212121212122
S1839,21,Male,2.4,2.3,2.2,No,72.0,7.5,Good,6,Master,Average,3,No,63.9,1.875,3.125,2.5
S1840,23,Male,2.5,0.2,0.9,Yes,89.5,7.5,Good,3,High School,Good,6,Yes,80.0,0.44000000000000006,3.0,1.2
S1841,24,Male,3.3,1.5,1.8,Yes,81.4,6.9,Fair,5,High School,Average,6,No,62.6,1.0,2.0909090909090913,1.5151515151515151
S1842,17,Female,2.3,2.0,1.8,No,85.3,7.5,Fair,1,Bachelor,Average,10,No,71.4,1.6521739130434783,3.2608695652173916,0.4347826086956522
S1843,23,Female,3.0,4.8,2.3,Yes,92.0,6.3,Fair,4,Master,Poor,3,No,60.6,2.3666666666666667,2.1,1.3333333333333333
S1844,21,Female,0.7,3.2,0.3,Yes,72.7,7.9,Fair,2,High School,Good,7,Yes,47.2,5.0,11.285714285714286,2.857142857142857
S1845,21,Male,3.8,0.9,2.5,No,78.2,6.5,Poor,6,High School,Average,4,Yes,78.1,0.8947368421052632,1.7105263157894737,1.5789473684210527
S1846,18,Male,3.5,3.1,0.0,No,89.6,6.6,Fair,3,Bachelor,Good,5,Yes,75.5,0.8857142857142858,1.8857142857142857,0.8571428571428571
S1847,18,Male,2.3,0.6,1.1,No,100.0,6.2,Fair,0,Bachelor,Good,9,No,73.5,0.7391304347826089,2.695652173913044,0.0
S1848,23,Other,4.5,3.8,1.3,No,83.6,7.3,Fair,3,High School,Poor,6,No,74.6,1.1333333333333333,1.6222222222222222,0.6666666666666666
S1849,22,Male,4.9,1.9,2.5,No,90.9,6.0,Fair,3,Bachelor,Average,10,No,98.7,0.8979591836734694,1.2244897959183672,0.6122448979591836
S1850,23,Female,1.1,2.4,1.8,No,83.9,7.7,Good,5,High School,Average,4,Yes,49.2,3.818181818181818,7.0,4.545454545454545
S1851,18,Female,2.4,4.1,0.3,No,100.0,5.1,Poor,5,Bachelor,Good,8,No,67.4,1.8333333333333333,2.125,2.0833333333333335
S1852,21,Male,2.3,1.0,0.7,No,67.5,5.2,Good,6,Bachelor,Good,9,No,72.5,0.7391304347826088,2.2608695652173916,2.608695652173913
S1853,19,Female,2.1,0.8,2.0,No,85.9,7.3,Good,6,Master,Good,10,Yes,68.4,1.3333333333333333,3.476190476190476,2.857142857142857
S1854,23,Female,4.7,1.8,1.7,No,68.7,6.4,Fair,2,High School,Average,5,No,70.0,0.7446808510638298,1.3617021276595744,0.425531914893617
S1855,21,Female,3.2,3.7,1.2,No,59.9,6.0,Fair,6,High School,Good,2,No,56.1,1.53125,1.875,1.875
S1856,19,Female,3.1,0.7,1.3,Yes,88.0,7.6,Fair,2,High School,Poor,6,Yes,81.5,0.6451612903225806,2.451612903225806,0.6451612903225806
S1857,19,Male,0.5,0.0,2.6,Yes,86.4,5.8,Poor,5,Master,Poor,8,Yes,45.0,5.2,11.6,10.0
S1858,18,Male,4.5,2.0,1.2,Yes,82.2,6.3,Fair,5,High School,Good,5,Yes,84.4,0.7111111111111111,1.4,1.1111111111111112
S1859,23,Female,1.6,3.2,1.7,No,83.9,8.2,Good,1,High School,Good,1,No,36.8,3.0625,5.124999999999999,0.625
S1860,20,Female,3.6,3.9,4.2,No,100.0,8.3,Poor,1,High School,Poor,8,Yes,65.6,2.25,2.305555555555556,0.2777777777777778
S1861,17,Male,3.9,1.9,0.2,No,82.4,8.4,Fair,4,Bachelor,Poor,9,Yes,93.5,0.5384615384615385,2.153846153846154,1.0256410256410258
S1862,18,Female,5.5,2.0,0.0,No,90.1,6.2,Good,5,High School,Poor,1,No,93.7,0.36363636363636365,1.1272727272727272,0.9090909090909091
S1863,18,Female,1.5,3.9,2.7,No,78.5,8.0,Good,0,High School,Poor,8,Yes,42.3,4.3999999999999995,5.333333333333333,0.0
S1865,17,Male,3.8,2.0,1.4,No,82.6,5.4,Good,2,Master,Good,2,No,65.9,0.8947368421052632,1.4210526315789476,0.5263157894736842
S1866,21,Female,6.2,2.7,0.9,No,80.9,3.7,Fair,3,Bachelor,Good,4,Yes,87.9,0.5806451612903226,0.5967741935483871,0.48387096774193544
S1867,22,Female,5.4,3.0,1.5,No,100.0,8.5,Poor,6,Bachelor,Good,2,No,94.5,0.8333333333333333,1.574074074074074,1.111111111111111
S1868,23,Male,3.8,1.9,3.6,No,96.8,5.5,Fair,6,Master,Good,2,No,77.8,1.4473684210526316,1.4473684210526316,1.5789473684210527
S1869,22,Male,2.8,2.5,2.7,Yes,86.4,6.3,Fair,4,Master,Average,10,No,74.6,1.8571428571428574,2.25,1.4285714285714286
S1870,21,Other,4.7,0.0,2.7,Yes,62.0,5.4,Good,1,High School,Good,3,No,67.5,0.574468085106383,1.148936170212766,0.2127659574468085
S1871,24,Male,2.0,1.7,0.2,Yes,81.4,7.3,Poor,3,Master,Good,8,Yes,66.5,0.95,3.65,1.5
S1872,18,Female,4.2,3.0,0.5,No,100.0,6.0,Fair,3,,Average,4,No,78.4,0.8333333333333333,1.4285714285714286,0.7142857142857143
S1873,17,Female,4.3,1.3,0.0,No,82.7,4.9,Fair,1,High School,Good,7,No,84.9,0.3023255813953489,1.1395348837209303,0.23255813953488372
S1874,18,Male,5.1,2.6,0.9,No,96.0,7.0,Fair,0,Master,Average,10,No,96.6,0.6862745098039216,1.3725490196078431,0.0
S1875,19,Female,7.6,3.0,2.9,No,99.4,4.8,Poor,0,High School,Good,3,No,100.0,0.7763157894736843,0.631578947368421,0.0
S1876,18,Male,4.1,2.1,2.4,No,87.2,5.5,Fair,4,High School,Good,10,No,83.1,1.0975609756097562,1.3414634146341464,0.9756097560975611
S1877,18,Female,2.7,2.7,1.6,No,76.6,4.0,Good,0,High School,Average,3,No,36.9,1.5925925925925928,1.4814814814814814,0.0
S1878,21,Male,3.5,1.3,1.8,Yes,60.6,4.8,Fair,4,Bachelor,Good,2,No,60.0,0.8857142857142858,1.3714285714285714,1.1428571428571428
S1879,21,Female,0.8,2.3,1.0,No,91.8,6.7,Fair,2,High School,Poor,6,No,44.3,4.124999999999999,8.375,2.5
S1880,21,Male,2.5,3.2,2.0,No,76.9,4.1,Fair,1,Bachelor,Good,6,No,41.6,2.08,1.64,0.4
S1881,22,Male,2.9,2.7,2.6,Yes,86.8,4.7,Fair,3,Master,Average,1,No,45.5,1.827586206896552,1.620689655172414,1.0344827586206897
S1882,19,Other,2.7,1.8,0.0,No,72.5,6.5,Fair,4,Bachelor,Poor,7,No,68.2,0.6666666666666666,2.4074074074074074,1.4814814814814814
S1883,24,Male,3.7,2.8,2.1,No,82.3,5.8,Good,6,High School,Average,4,No,75.5,1.3243243243243243,1.5675675675675675,1.6216216216216215
S1884,24,Female,2.3,3.4,2.8,No,85.3,8.9,Good,0,Master,Good,3,No,40.9,2.6956521739130435,3.8695652173913047,0.0
S1885,21,Male,5.2,0.0,1.3,No,87.7,8.7,Fair,6,High School,Poor,8,No,100.0,0.25,1.673076923076923,1.1538461538461537
S1886,17,Female,3.5,3.9,2.6,No,73.9,5.5,Fair,4,High School,Good,2,Yes,65.6,1.8571428571428572,1.5714285714285714,1.1428571428571428
S1887,22,Male,3.5,2.1,4.9,No,97.0,7.2,Good,5,,Poor,9,No,75.9,2.0,2.0571428571428574,1.4285714285714286
S1888,20,Other,3.0,3.0,1.7,Yes,79.0,7.4,Fair,4,Bachelor,Good,8,Yes,69.8,1.5666666666666667,2.466666666666667,1.3333333333333333
S1889,17,Male,3.7,3.9,2.2,Yes,68.3,5.8,Fair,0,High School,Good,8,No,66.6,1.6486486486486485,1.5675675675675675,0.0
S1890,23,Male,4.7,0.9,1.0,Yes,83.9,4.7,Fair,5,High School,Average,3,No,84.5,0.40425531914893614,1.0,1.0638297872340425
S1891,23,Male,2.2,1.6,2.0,Yes,85.3,6.5,Good,5,High School,Average,4,Yes,65.6,1.6363636363636362,2.954545454545454,2.2727272727272725
S1892,17,Male,2.5,2.2,2.3,No,86.6,6.3,Fair,0,High School,Good,2,No,46.8,1.8,2.52,0.0
S1893,21,Female,3.0,1.6,2.0,No,98.6,6.0,Good,5,Bachelor,Good,2,No,67.7,1.2,2.0,1.6666666666666667
S1894,20,Male,1.5,4.6,0.7,Yes,82.6,7.0,Good,1,Bachelor,Good,4,Yes,45.4,3.533333333333333,4.666666666666667,0.6666666666666666
S1895,20,Female,2.3,1.5,2.0,No,83.8,5.6,Fair,3,Bachelor,Average,6,No,57.0,1.5217391304347827,2.4347826086956523,1.3043478260869565
S1896,22,Male,2.8,1.8,3.4,Yes,74.0,5.1,Good,6,High School,Average,5,No,58.4,1.8571428571428574,1.8214285714285714,2.142857142857143
S1897,20,Male,4.8,2.7,2.3,No,93.2,6.6,Good,1,High School,Good,1,Yes,70.8,1.0416666666666667,1.375,0.20833333333333334
S1898,23,Female,3.9,1.1,2.9,No,86.8,7.0,Fair,1,Master,Average,10,No,75.7,1.0256410256410258,1.794871794871795,0.25641025641025644
S1899,19,Female,3.8,2.0,1.5,No,80.8,5.1,Poor,0,,Average,1,No,55.7,0.9210526315789475,1.3421052631578947,0.0
S1900,21,Male,4.8,2.9,2.6,No,66.0,7.6,Poor,0,Master,Average,6,Yes,82.1,1.1458333333333335,1.5833333333333333,0.0
S1901,20,Male,3.3,2.1,2.1,No,99.4,4.4,Fair,6,High School,Good,3,Yes,71.4,1.272727272727273,1.3333333333333335,1.8181818181818183
S1902,22,Male,4.1,2.4,0.8,No,72.7,5.8,Fair,3,Master,Good,3,No,66.7,0.7804878048780489,1.4146341463414636,0.7317073170731708
S1903,23,Female,3.3,1.9,2.2,No,79.1,6.2,Fair,4,High School,Average,7,No,70.9,1.2424242424242424,1.878787878787879,1.2121212121212122
S1904,19,Female,3.9,0.7,0.7,Yes,88.6,5.7,Poor,1,High School,Poor,1,Yes,73.0,0.358974358974359,1.4615384615384617,0.25641025641025644
S1905,18,Male,2.6,2.9,1.1,Yes,73.0,5.8,Good,5,Bachelor,Poor,1,Yes,53.9,1.5384615384615383,2.230769230769231,1.923076923076923
S1907,19,Female,3.3,2.5,2.1,No,63.8,5.5,Fair,1,High School,Average,3,No,55.4,1.3939393939393938,1.6666666666666667,0.30303030303030304
S1908,23,Female,5.6,2.8,0.5,Yes,92.2,9.4,Fair,4,Bachelor,Good,8,No,100.0,0.5892857142857143,1.6785714285714288,0.7142857142857143
S1909,22,Female,4.9,3.3,3.0,No,79.5,7.0,Fair,5,Bachelor,Average,1,No,71.8,1.2857142857142856,1.4285714285714284,1.0204081632653061
S1910,19,Male,4.9,1.0,2.4,No,100.0,6.6,Fair,1,,Average,10,No,89.2,0.693877551020408,1.3469387755102038,0.2040816326530612
S1911,21,Male,5.4,4.5,1.0,No,75.1,7.1,Fair,2,,Good,4,No,83.9,1.0185185185185184,1.3148148148148147,0.37037037037037035
S1912,21,Male,3.6,2.7,0.1,No,75.8,9.5,Poor,6,High School,Average,9,No,89.1,0.7777777777777778,2.638888888888889,1.6666666666666665
S1913,18,Male,3.8,4.5,1.6,Yes,79.3,5.3,Good,3,High School,Good,4,No,53.5,1.6052631578947367,1.3947368421052633,0.7894736842105263
S1914,20,Female,2.6,1.6,1.3,Yes,87.4,5.2,Good,6,Bachelor,Poor,10,No,72.9,1.1153846153846154,2.0,2.3076923076923075
S1915,22,Female,3.0,4.7,1.9,No,80.3,5.6,Fair,0,High School,Average,8,No,61.0,2.1999999999999997,1.8666666666666665,0.0
S1916,18,Male,4.4,3.4,1.4,No,91.1,6.5,Good,1,High School,Good,7,No,69.1,1.0909090909090908,1.477272727272727,0.22727272727272727
